1.2857 	WARNING 	User requested fullscreen with size [2560 1700], but screen is actually [2560, 1440]. Using actual size
6.3154 	EXP 	Set movie movie=videos/bandit_chef_knockover.avi
6.3154 	EXP 	MovieStim: pos = None
6.3154 	EXP 	MovieStim: depth = None
6.3154 	EXP 	MovieStim: colorSpace = None
6.3154 	EXP 	MovieStim: opacity = None
6.3154 	EXP 	MovieStim: size = None
6.3154 	EXP 	MovieStim: ori = None
6.3154 	EXP 	MovieStim: autoDraw = None
6.3154 	EXP 	MovieStim: autoDraw = None
6.3157 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
6.3157 	EXP 	Sound  started
6.3322 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
6.3322 	EXP 	Sound  started
6.3494 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
6.3494 	EXP 	Sound  started
6.3660 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
6.3660 	EXP 	Sound  started
6.3825 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
6.3825 	EXP 	Sound  started
6.3989 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
6.3990 	EXP 	Sound  started
6.4158 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
6.4158 	EXP 	Sound  started
6.4331 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
6.4332 	EXP 	Sound  started
6.4491 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
6.4492 	EXP 	Sound  started
6.4656 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
6.4656 	EXP 	Sound  started
6.4827 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
6.4827 	EXP 	Sound  started
6.4995 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
6.4995 	EXP 	Sound  started
6.5162 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
6.5162 	EXP 	Sound  started
6.5325 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
6.5325 	EXP 	Sound  started
6.5496 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
6.5496 	EXP 	Sound  started
6.5663 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
6.5663 	EXP 	Sound  started
6.5825 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
6.5826 	EXP 	Sound  started
6.5991 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
6.5991 	EXP 	Sound  started
6.6140 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
6.6140 	EXP 	Sound  started
6.6326 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
6.6326 	EXP 	Sound  started
6.6497 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
6.6497 	EXP 	Sound  started
6.6660 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
6.6660 	EXP 	Sound  started
6.6826 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
6.6826 	EXP 	Sound  started
6.6992 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
6.6992 	EXP 	Sound  started
6.8497 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
6.8497 	EXP 	Sound  started
6.8651 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
6.8651 	EXP 	Sound  started
6.8833 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
6.8833 	EXP 	Sound  started
6.8993 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
6.8993 	EXP 	Sound  started
6.9330 	DATA 	Mouse: Left button down, pos=(790,656)
6.9339 	EXP 	Set  sound=bad.wav
6.9340 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
6.9340 	EXP 	Sound  started
6.9350 	EXP 	New trial (rep=0, index=2): {'receivertwo': u'ref', 'soundverb': u'doakla', 'verbtwo': u'headbutt', 'welcometext': u'My name is alien the alien and I will be showing you some experiments today', 'actor': u'bandit', 'verb': u'rock', 'receiver': u'ref', 'soundreceiver': u'barsu', 'correct': 2, 'soundactor': u'kyse', 'actortwo': u'bandit'}
6.9597 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
6.9597 	EXP 	Sound  started
7.3557 	DATA 	Mouse: Left button up, pos=(790,656)
7.4832 	EXP 	MovieStim: autoDraw = None
7.4832 	EXP 	MovieStim: autoDraw = None
7.4832 	EXP 	MovieStim: autoLog = None
7.4832 	EXP 	MovieStim: units = None
7.4832 	EXP 	Set movie movie=videos/bandit_ref_rock.avi
7.4832 	EXP 	MovieStim: pos = None
7.4832 	EXP 	MovieStim: depth = None
7.4832 	EXP 	MovieStim: colorSpace = None
7.4832 	EXP 	MovieStim: opacity = None
7.4832 	EXP 	MovieStim: size = None
7.4832 	EXP 	MovieStim: ori = None
7.4832 	EXP 	MovieStim: autoLog = None
7.4832 	EXP 	MovieStim: units = None
7.4832 	EXP 	Set movie movie=videos/bandit_ref_headbutt.avi
7.4832 	EXP 	MovieStim: pos = None
7.4832 	EXP 	MovieStim: depth = None
7.4832 	EXP 	MovieStim: colorSpace = None
7.4832 	EXP 	MovieStim: opacity = None
7.4832 	EXP 	MovieStim: size = None
7.4832 	EXP 	MovieStim: ori = None
7.4832 	EXP 	MovieStim: autoDraw = None
7.4832 	EXP 	MovieStim: autoDraw = None
7.4835 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
7.4835 	EXP 	Sound  started
7.5001 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
7.5001 	EXP 	Sound  started
7.5166 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
7.5166 	EXP 	Sound  started
7.5333 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
7.5334 	EXP 	Sound  started
7.5502 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
7.5502 	EXP 	Sound  started
7.5667 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
7.5668 	EXP 	Sound  started
7.5832 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
7.5832 	EXP 	Sound  started
7.6001 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
7.6001 	EXP 	Sound  started
7.6172 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
7.6172 	EXP 	Sound  started
7.6334 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
7.6334 	EXP 	Sound  started
7.6482 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
7.6482 	EXP 	Sound  started
7.6651 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
7.6651 	EXP 	Sound  started
7.6823 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
7.6823 	EXP 	Sound  started
7.6987 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
7.6987 	EXP 	Sound  started
7.7158 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
7.7159 	EXP 	Sound  started
7.7319 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
7.7319 	EXP 	Sound  started
7.7653 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
7.7653 	EXP 	Sound  started
7.7820 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
7.7821 	EXP 	Sound  started
7.7987 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
7.7987 	EXP 	Sound  started
7.8152 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
7.8152 	EXP 	Sound  started
7.8324 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
7.8324 	EXP 	Sound  started
7.8485 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
7.8485 	EXP 	Sound  started
7.8653 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
7.8653 	EXP 	Sound  started
7.8825 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
7.8825 	EXP 	Sound  started
7.8990 	DATA 	Mouse: Left button down, pos=(790,656)
7.8999 	EXP 	Set  sound=bad.wav
7.9000 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
7.9000 	EXP 	Sound  started
7.9051 	EXP 	Imported images.csv as conditions, 5 conditions, 4 params
7.9054 	EXP 	Created sequence: sequential, trialTypes=5, nReps=1, seed=None
7.9065 	EXP 	New trial (rep=0, index=0): {'color': u'Red', 'verb': u'On', 'names': u'mountie', 'object': u'Stool'}
7.9320 	EXP 	MovieStim: autoDraw = None
7.9320 	EXP 	MovieStim: autoDraw = None
7.9320 	EXP 	Set image_2 image=images/mountieOnRedStool.png
7.9320 	EXP 	ImageStim: autoDraw = None
7.9821 	DATA 	Mouse: Left button up, pos=(790,656)
8.3824 	DATA 	Mouse: Left button down, pos=(790,656)
8.3836 	EXP 	New trial (rep=0, index=1): {'color': u'Red', 'verb': u'With', 'names': u'hunter', 'object': u'Stool'}
8.4155 	EXP 	ImageStim: autoDraw = None
8.4155 	EXP 	Set image_2 image=images/hunterWithRedStool.png
8.4155 	EXP 	ImageStim: autoDraw = None
8.4499 	DATA 	Mouse: Left button up, pos=(790,656)
8.6657 	DATA 	Mouse: Left button down, pos=(790,656)
8.6666 	EXP 	New trial (rep=0, index=2): {'color': u'Red', 'verb': u'On', 'names': u'hunter', 'object': u'Stool'}
8.6988 	EXP 	ImageStim: autoDraw = None
8.6988 	EXP 	Set image_2 image=images/hunterOnRedStool.png
8.6988 	EXP 	ImageStim: autoDraw = None
8.7330 	DATA 	Mouse: Left button up, pos=(790,656)
9.5185 	DATA 	Keypress: escape
