1.4160 	WARNING 	User requested fullscreen with size [2560 1700], but screen is actually [2560, 1440]. Using actual size
4.1231 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.1232 	EXP 	Sound  started
4.1401 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.1401 	EXP 	Sound  started
4.1572 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.1572 	EXP 	Sound  started
4.1731 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.1731 	EXP 	Sound  started
4.1900 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.1900 	EXP 	Sound  started
4.2068 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.2068 	EXP 	Sound  started
4.2240 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.2240 	EXP 	Sound  started
4.2407 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.2407 	EXP 	Sound  started
4.2565 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.2565 	EXP 	Sound  started
4.2737 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.2738 	EXP 	Sound  started
4.2899 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.2899 	EXP 	Sound  started
4.3073 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.3073 	EXP 	Sound  started
4.3231 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.3232 	EXP 	Sound  started
4.3403 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.3403 	EXP 	Sound  started
4.3563 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.3563 	EXP 	Sound  started
4.3734 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.3734 	EXP 	Sound  started
4.3902 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.3903 	EXP 	Sound  started
4.4072 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.4072 	EXP 	Sound  started
4.4236 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.4236 	EXP 	Sound  started
4.4406 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.4406 	EXP 	Sound  started
4.4570 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.4571 	EXP 	Sound  started
4.4731 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.4731 	EXP 	Sound  started
4.4904 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.4904 	EXP 	Sound  started
4.5072 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.5072 	EXP 	Sound  started
4.5241 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.5242 	EXP 	Sound  started
4.5404 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.5405 	EXP 	Sound  started
4.5565 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.5566 	EXP 	Sound  started
4.5733 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.5733 	EXP 	Sound  started
4.5901 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.5901 	EXP 	Sound  started
4.6071 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.6072 	EXP 	Sound  started
4.6232 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.6233 	EXP 	Sound  started
4.6409 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.6409 	EXP 	Sound  started
4.6567 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.6567 	EXP 	Sound  started
4.6737 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.6737 	EXP 	Sound  started
4.6908 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.6909 	EXP 	Sound  started
4.7076 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.7076 	EXP 	Sound  started
4.7237 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.7237 	EXP 	Sound  started
4.7402 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.7402 	EXP 	Sound  started
4.7572 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.7572 	EXP 	Sound  started
4.7737 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.7737 	EXP 	Sound  started
4.7905 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.7906 	EXP 	Sound  started
4.8071 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.8071 	EXP 	Sound  started
4.8242 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.8242 	EXP 	Sound  started
4.8403 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.8403 	EXP 	Sound  started
4.8572 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.8572 	EXP 	Sound  started
4.8737 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.8737 	EXP 	Sound  started
4.8902 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.8902 	EXP 	Sound  started
4.9075 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.9075 	EXP 	Sound  started
4.9244 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.9244 	EXP 	Sound  started
4.9408 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.9408 	EXP 	Sound  started
4.9572 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.9573 	EXP 	Sound  started
4.9741 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.9741 	EXP 	Sound  started
4.9909 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.9909 	EXP 	Sound  started
5.0076 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.0077 	EXP 	Sound  started
5.0244 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.0244 	EXP 	Sound  started
5.0408 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.0409 	EXP 	Sound  started
5.0577 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.0577 	EXP 	Sound  started
5.0745 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.0745 	EXP 	Sound  started
5.0912 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.0912 	EXP 	Sound  started
5.1070 	EXP 	Set movie finished
5.1072 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.1072 	EXP 	Sound  started
5.1239 	EXP 	Set movie paused
5.1242 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.1242 	EXP 	Sound  started
5.1411 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.1411 	EXP 	Sound  started
5.1576 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.1576 	EXP 	Sound  started
5.1744 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.1745 	EXP 	Sound  started
5.1913 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.1913 	EXP 	Sound  started
5.2072 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.2072 	EXP 	Sound  started
5.2246 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.2246 	EXP 	Sound  started
5.2414 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.2415 	EXP 	Sound  started
5.2573 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.2573 	EXP 	Sound  started
5.2741 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.2741 	EXP 	Sound  started
5.2907 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.2908 	EXP 	Sound  started
5.3078 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.3079 	EXP 	Sound  started
5.3247 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.3247 	EXP 	Sound  started
5.3408 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.3408 	EXP 	Sound  started
5.3577 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.3577 	EXP 	Sound  started
5.3743 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.3743 	EXP 	Sound  started
5.3904 	EXP 	Set movie finished
5.3906 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.3906 	EXP 	Sound  started
5.4072 	EXP 	Set movie paused
5.4075 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.4075 	EXP 	Sound  started
5.4244 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.4244 	EXP 	Sound  started
5.4412 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.4413 	EXP 	Sound  started
5.4586 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.4586 	EXP 	Sound  started
5.4752 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.4752 	EXP 	Sound  started
5.4918 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.4919 	EXP 	Sound  started
5.5083 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.5083 	EXP 	Sound  started
5.5244 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.5244 	EXP 	Sound  started
5.5421 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.5421 	EXP 	Sound  started
5.5581 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.5581 	EXP 	Sound  started
5.5747 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.5747 	EXP 	Sound  started
5.5917 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.5917 	EXP 	Sound  started
5.6087 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.6088 	EXP 	Sound  started
5.6250 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.6250 	EXP 	Sound  started
5.6421 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.6421 	EXP 	Sound  started
5.6588 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.6588 	EXP 	Sound  started
5.6750 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.6750 	EXP 	Sound  started
5.6909 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.6909 	EXP 	Sound  started
5.7084 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.7084 	EXP 	Sound  started
5.7241 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.7242 	EXP 	Sound  started
5.7410 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.7410 	EXP 	Sound  started
5.7585 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.7585 	EXP 	Sound  started
5.7744 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.7744 	EXP 	Sound  started
5.7917 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.7918 	EXP 	Sound  started
5.8081 	DATA 	Mouse: Left button down, pos=(1524,651)
6.1513 	DATA 	Mouse: Left button up, pos=(1524,651)
7.2927 	EXP 	Set  sound=C
7.2974 	EXP 	Set  sound=button.wav
7.2978 	EXP 	Set  sound=bad.wav
7.2979 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.2979 	EXP 	Sound  started
7.2992 	EXP 	New trial (rep=0, index=1): {'receivertwo': u'chef', 'soundverb': u'moship', 'verbtwo': u'knockover', 'welcometext': u'My name is alien the alien and I will be showing you some experiments today', 'actor': u'bandit', 'verb': u'knockover', 'receiver': u'hunter', 'soundreceiver': u'doakla', 'correct': 2, 'soundactor': u'barsu', 'actortwo': u'bandit'}
7.3053 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.3053 	EXP 	Sound  started
7.8273 	EXP 	MovieStim: autoDraw = None
7.8273 	EXP 	MovieStim: autoDraw = None
7.8273 	EXP 	MovieStim: autoLog = None
7.8273 	EXP 	MovieStim: units = None
7.8273 	EXP 	Set movie movie=videos/bandit_hunter_knockover.avi
7.8273 	EXP 	MovieStim: pos = None
7.8273 	EXP 	MovieStim: depth = None
7.8273 	EXP 	MovieStim: colorSpace = None
7.8273 	EXP 	MovieStim: opacity = None
7.8273 	EXP 	MovieStim: size = None
7.8273 	EXP 	MovieStim: ori = None
7.8273 	EXP 	MovieStim: autoLog = None
7.8273 	EXP 	MovieStim: units = None
7.8273 	EXP 	Set movie movie=videos/bandit_chef_knockover.avi
7.8273 	EXP 	MovieStim: pos = None
7.8273 	EXP 	MovieStim: depth = None
7.8273 	EXP 	MovieStim: colorSpace = None
7.8273 	EXP 	MovieStim: opacity = None
7.8273 	EXP 	MovieStim: size = None
7.8273 	EXP 	MovieStim: ori = None
7.8273 	EXP 	MovieStim: autoDraw = None
7.8273 	EXP 	MovieStim: autoDraw = None
7.8276 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.8276 	EXP 	Sound  started
7.8447 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.8447 	EXP 	Sound  started
7.8611 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.8611 	EXP 	Sound  started
7.8776 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.8776 	EXP 	Sound  started
7.8944 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.8944 	EXP 	Sound  started
7.9109 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.9109 	EXP 	Sound  started
7.9277 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.9277 	EXP 	Sound  started
7.9445 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.9445 	EXP 	Sound  started
7.9611 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.9612 	EXP 	Sound  started
7.9777 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.9777 	EXP 	Sound  started
7.9948 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.9949 	EXP 	Sound  started
8.0112 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.0112 	EXP 	Sound  started
8.0278 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.0278 	EXP 	Sound  started
8.0444 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.0444 	EXP 	Sound  started
8.0615 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.0615 	EXP 	Sound  started
8.0780 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.0780 	EXP 	Sound  started
8.0945 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.0945 	EXP 	Sound  started
8.1117 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.1117 	EXP 	Sound  started
8.1270 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.1270 	EXP 	Sound  started
8.1435 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.1435 	EXP 	Sound  started
8.1597 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.1597 	EXP 	Sound  started
8.1762 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.1763 	EXP 	Sound  started
8.1936 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.1936 	EXP 	Sound  started
8.2098 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.2098 	EXP 	Sound  started
8.2272 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.2272 	EXP 	Sound  started
8.2432 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.2432 	EXP 	Sound  started
8.2604 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.2604 	EXP 	Sound  started
8.2771 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.2771 	EXP 	Sound  started
8.2930 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.2930 	EXP 	Sound  started
8.3097 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.3098 	EXP 	Sound  started
8.3264 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.3264 	EXP 	Sound  started
8.3438 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.3438 	EXP 	Sound  started
8.3598 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.3598 	EXP 	Sound  started
8.3765 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.3765 	EXP 	Sound  started
8.3929 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.3929 	EXP 	Sound  started
8.4107 	DATA 	Mouse: Left button down, pos=(1524,651)
8.4116 	EXP 	Set  sound=bad.wav
8.4117 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.4117 	EXP 	Sound  started
8.4127 	EXP 	New trial (rep=0, index=2): {'receivertwo': u'ref', 'soundverb': u'doakla', 'verbtwo': u'headbutt', 'welcometext': u'My name is alien the alien and I will be showing you some experiments today', 'actor': u'bandit', 'verb': u'rock', 'receiver': u'ref', 'soundreceiver': u'barsu', 'correct': 2, 'soundactor': u'kyse', 'actortwo': u'bandit'}
8.4192 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
8.4192 	EXP 	Sound  started
8.8135 	DATA 	Mouse: Left button up, pos=(1524,651)
8.9439 	EXP 	MovieStim: autoDraw = None
8.9439 	EXP 	MovieStim: autoDraw = None
8.9439 	EXP 	MovieStim: autoLog = None
8.9439 	EXP 	MovieStim: units = None
8.9439 	EXP 	Set movie movie=videos/bandit_ref_rock.avi
8.9439 	EXP 	MovieStim: pos = None
8.9439 	EXP 	MovieStim: depth = None
8.9439 	EXP 	MovieStim: colorSpace = None
8.9439 	EXP 	MovieStim: opacity = None
8.9439 	EXP 	MovieStim: size = None
8.9439 	EXP 	MovieStim: ori = None
8.9439 	EXP 	MovieStim: autoLog = None
8.9439 	EXP 	MovieStim: units = None
8.9439 	EXP 	Set movie movie=videos/bandit_ref_headbutt.avi
8.9439 	EXP 	MovieStim: pos = None
8.9439 	EXP 	MovieStim: depth = None
8.9439 	EXP 	MovieStim: colorSpace = None
8.9439 	EXP 	MovieStim: opacity = None
8.9439 	EXP 	MovieStim: size = None
8.9439 	EXP 	MovieStim: ori = None
8.9439 	EXP 	MovieStim: autoDraw = None
8.9439 	EXP 	MovieStim: autoDraw = None
8.9443 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
8.9443 	EXP 	Sound  started
8.9601 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
8.9601 	EXP 	Sound  started
8.9771 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
8.9771 	EXP 	Sound  started
8.9934 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
8.9934 	EXP 	Sound  started
9.0101 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
9.0102 	EXP 	Sound  started
9.0268 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
9.0268 	EXP 	Sound  started
9.0438 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
9.0439 	EXP 	Sound  started
9.0602 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
9.0602 	EXP 	Sound  started
9.0769 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
9.0769 	EXP 	Sound  started
9.0935 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
9.0936 	EXP 	Sound  started
9.1107 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
9.1107 	EXP 	Sound  started
9.1269 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
9.1269 	EXP 	Sound  started
9.1436 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
9.1437 	EXP 	Sound  started
9.1605 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
9.1605 	EXP 	Sound  started
9.1775 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
9.1775 	EXP 	Sound  started
9.1937 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
9.1937 	EXP 	Sound  started
9.2289 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
9.2289 	EXP 	Sound  started
9.2456 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
9.2456 	EXP 	Sound  started
9.2626 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
9.2626 	EXP 	Sound  started
9.2792 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
9.2792 	EXP 	Sound  started
9.2955 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
9.2955 	EXP 	Sound  started
9.3125 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
9.3125 	EXP 	Sound  started
9.3272 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
9.3272 	EXP 	Sound  started
9.3439 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
9.3439 	EXP 	Sound  started
9.3606 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
9.3606 	EXP 	Sound  started
9.3776 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
9.3777 	EXP 	Sound  started
9.3940 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
9.3940 	EXP 	Sound  started
9.4110 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
9.4110 	EXP 	Sound  started
9.4275 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
9.4275 	EXP 	Sound  started
9.4440 	DATA 	Mouse: Left button down, pos=(1524,651)
9.4448 	EXP 	Set  sound=bad.wav
9.4449 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
9.4449 	EXP 	Sound  started
9.4462 	EXP 	Imported images.csv as conditions, 5 conditions, 4 params
9.4465 	EXP 	Created sequence: sequential, trialTypes=5, nReps=1, seed=None
9.4476 	EXP 	New trial (rep=0, index=0): {'color': u'Red', 'verb': u'On', 'names': u'mountie', 'object': u'Stool'}
9.4768 	EXP 	MovieStim: autoDraw = None
9.4768 	EXP 	MovieStim: autoDraw = None
9.4768 	EXP 	Set image_2 image=images/mountieOnRedStool.png
9.4768 	EXP 	ImageStim: autoDraw = None
9.5274 	DATA 	Mouse: Left button up, pos=(1524,651)
9.9781 	DATA 	Mouse: Left button down, pos=(1524,651)
9.9793 	EXP 	New trial (rep=0, index=1): {'color': u'Red', 'verb': u'With', 'names': u'hunter', 'object': u'Stool'}
9.9934 	EXP 	ImageStim: autoDraw = None
9.9934 	EXP 	Set image_2 image=images/hunterWithRedStool.png
9.9934 	EXP 	ImageStim: autoDraw = None
10.0272 	DATA 	Mouse: Left button up, pos=(1524,651)
10.2781 	DATA 	Mouse: Left button down, pos=(1524,651)
10.2791 	EXP 	New trial (rep=0, index=2): {'color': u'Red', 'verb': u'On', 'names': u'hunter', 'object': u'Stool'}
10.2947 	EXP 	ImageStim: autoDraw = None
10.2947 	EXP 	Set image_2 image=images/hunterOnRedStool.png
10.2947 	EXP 	ImageStim: autoDraw = None
10.3282 	DATA 	Mouse: Left button up, pos=(1524,651)
10.5616 	DATA 	Mouse: Left button down, pos=(1524,651)
