2.7276 	WARNING 	User requested fullscreen with size [2560 1700], but screen is actually [2560, 1440]. Using actual size
5.3248 	EXP 	MovieStim: pos = None
5.3248 	EXP 	MovieStim: depth = None
5.3248 	EXP 	MovieStim: colorSpace = None
5.3248 	EXP 	MovieStim: opacity = None
5.3248 	EXP 	MovieStim: size = None
5.3248 	EXP 	MovieStim: ori = None
5.3248 	EXP 	MovieStim: autoLog = None
5.3248 	EXP 	MovieStim: units = None
5.3248 	EXP 	Set movie movie=videos/bandit_hunter_rock.avi
5.3248 	EXP 	MovieStim: pos = None
5.3248 	EXP 	MovieStim: depth = None
5.3248 	EXP 	MovieStim: colorSpace = None
5.3248 	EXP 	MovieStim: opacity = None
5.3248 	EXP 	MovieStim: size = None
5.3248 	EXP 	MovieStim: ori = None
5.3248 	EXP 	MovieStim: autoDraw = None
5.3248 	EXP 	MovieStim: autoDraw = None
5.3251 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.3251 	EXP 	Sound  started
5.3463 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.3463 	EXP 	Sound  started
5.3752 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.3753 	EXP 	Sound  started
5.3919 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.3919 	EXP 	Sound  started
5.4083 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.4083 	EXP 	Sound  started
5.4255 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.4256 	EXP 	Sound  started
5.4418 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.4418 	EXP 	Sound  started
5.4590 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.4590 	EXP 	Sound  started
5.4751 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.4751 	EXP 	Sound  started
5.4921 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.4921 	EXP 	Sound  started
5.5085 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.5086 	EXP 	Sound  started
5.5256 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.5256 	EXP 	Sound  started
5.5420 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.5420 	EXP 	Sound  started
5.5572 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.5573 	EXP 	Sound  started
5.5741 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.5741 	EXP 	Sound  started
5.5904 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.5904 	EXP 	Sound  started
5.6075 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.6075 	EXP 	Sound  started
5.6236 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.6237 	EXP 	Sound  started
5.6404 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.6404 	EXP 	Sound  started
5.6571 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.6571 	EXP 	Sound  started
5.6746 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.6746 	EXP 	Sound  started
5.6905 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.6905 	EXP 	Sound  started
5.7073 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.7073 	EXP 	Sound  started
5.7242 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.7242 	EXP 	Sound  started
5.7413 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.7413 	EXP 	Sound  started
5.7575 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.7575 	EXP 	Sound  started
5.7737 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.7738 	EXP 	Sound  started
5.7906 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.7906 	EXP 	Sound  started
5.8078 	DATA 	Mouse: Left button down, pos=(1042,933)
6.5095 	DATA 	Mouse: Left button up, pos=(1042,933)
7.7544 	EXP 	Set  sound=C
7.8508 	EXP 	Set  sound=button.wav
7.8615 	EXP 	Set  sound=bad.wav
7.8616 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.8616 	EXP 	Sound  started
7.8630 	EXP 	New trial (rep=0, index=1): {'receivertwo': u'chef', 'soundverb': u'moship', 'verbtwo': u'knockover', 'welcometext': u'My name is alien the alien and I will be showing you some experiments today', 'actor': u'bandit', 'verb': u'knockover', 'receiver': u'hunter', 'soundreceiver': u'doakla', 'correct': 2, 'soundactor': u'barsu', 'actortwo': u'bandit'}
7.8940 	EXP 	Set movie finished
7.8940 	EXP 	Set movie paused
7.8940 	EXP 	MovieStim: autoDraw = None
7.8940 	EXP 	MovieStim: autoDraw = None
7.8940 	EXP 	Set text text=My name is alien the alien and I will be showing you some experiments today
7.8940 	EXP 	TextStim: autoDraw = None
7.8940 	EXP 	ImageStim: autoDraw = None
11.7641 	DATA 	Mouse: Left button down, pos=(1042,933)
11.7958 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
11.7958 	EXP 	Sound  started
12.1487 	DATA 	Mouse: Left button up, pos=(1042,933)
12.3135 	EXP 	TextStim: autoDraw = None
12.3135 	EXP 	ImageStim: autoDraw = None
12.3135 	EXP 	MovieStim: autoLog = None
12.3135 	EXP 	MovieStim: units = None
12.3135 	EXP 	Set movie movie=videos/bandit_hunter_knockover.avi
12.3135 	EXP 	MovieStim: pos = None
12.3135 	EXP 	MovieStim: depth = None
12.3135 	EXP 	MovieStim: colorSpace = None
12.3135 	EXP 	MovieStim: opacity = None
12.3135 	EXP 	MovieStim: size = None
12.3135 	EXP 	MovieStim: ori = None
12.3135 	EXP 	MovieStim: autoLog = None
12.3135 	EXP 	MovieStim: units = None
12.3135 	EXP 	Set movie movie=videos/bandit_chef_knockover.avi
12.3135 	EXP 	MovieStim: pos = None
12.3135 	EXP 	MovieStim: depth = None
12.3135 	EXP 	MovieStim: colorSpace = None
12.3135 	EXP 	MovieStim: opacity = None
12.3135 	EXP 	MovieStim: size = None
12.3135 	EXP 	MovieStim: ori = None
12.3135 	EXP 	MovieStim: autoDraw = None
12.3135 	EXP 	MovieStim: autoDraw = None
12.3138 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.3138 	EXP 	Sound  started
12.3307 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.3308 	EXP 	Sound  started
12.3479 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.3479 	EXP 	Sound  started
12.3650 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.3650 	EXP 	Sound  started
12.3812 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.3812 	EXP 	Sound  started
12.3974 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.3974 	EXP 	Sound  started
12.4144 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.4144 	EXP 	Sound  started
12.4307 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.4307 	EXP 	Sound  started
12.4480 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.4480 	EXP 	Sound  started
12.4643 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.4643 	EXP 	Sound  started
12.4814 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.4814 	EXP 	Sound  started
12.4975 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.4975 	EXP 	Sound  started
12.5145 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.5145 	EXP 	Sound  started
12.5309 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.5309 	EXP 	Sound  started
12.5482 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.5482 	EXP 	Sound  started
12.5643 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.5643 	EXP 	Sound  started
12.5813 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.5814 	EXP 	Sound  started
12.5976 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.5976 	EXP 	Sound  started
12.6146 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.6146 	EXP 	Sound  started
12.6316 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.6316 	EXP 	Sound  started
12.6480 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.6481 	EXP 	Sound  started
12.6643 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.6643 	EXP 	Sound  started
12.6813 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.6813 	EXP 	Sound  started
12.6975 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.6975 	EXP 	Sound  started
12.7148 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.7149 	EXP 	Sound  started
12.7481 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.7481 	EXP 	Sound  started
12.7643 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.7643 	EXP 	Sound  started
12.7816 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.7816 	EXP 	Sound  started
12.7979 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.7979 	EXP 	Sound  started
12.8146 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.8146 	EXP 	Sound  started
12.8310 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.8310 	EXP 	Sound  started
12.8483 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.8483 	EXP 	Sound  started
12.8645 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.8645 	EXP 	Sound  started
12.8817 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.8817 	EXP 	Sound  started
12.8978 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.8979 	EXP 	Sound  started
12.9313 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.9313 	EXP 	Sound  started
12.9485 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.9485 	EXP 	Sound  started
12.9646 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.9646 	EXP 	Sound  started
12.9819 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.9820 	EXP 	Sound  started
12.9980 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
12.9980 	EXP 	Sound  started
13.0149 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.0150 	EXP 	Sound  started
13.0313 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.0313 	EXP 	Sound  started
13.0486 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.0486 	EXP 	Sound  started
13.0647 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.0647 	EXP 	Sound  started
13.0819 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.0819 	EXP 	Sound  started
13.0981 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.0981 	EXP 	Sound  started
13.1153 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.1153 	EXP 	Sound  started
13.1314 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.1314 	EXP 	Sound  started
13.1487 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.1487 	EXP 	Sound  started
13.1648 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.1648 	EXP 	Sound  started
13.1813 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.1813 	EXP 	Sound  started
13.1982 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.1982 	EXP 	Sound  started
13.2315 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.2315 	EXP 	Sound  started
13.2489 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.2490 	EXP 	Sound  started
13.2650 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.2650 	EXP 	Sound  started
13.2822 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.2822 	EXP 	Sound  started
13.2984 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.2984 	EXP 	Sound  started
13.3323 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.3324 	EXP 	Sound  started
13.3481 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.3481 	EXP 	Sound  started
13.3651 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.3651 	EXP 	Sound  started
13.3825 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.3825 	EXP 	Sound  started
13.3985 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.3985 	EXP 	Sound  started
13.4317 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.4317 	EXP 	Sound  started
13.4490 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.4490 	EXP 	Sound  started
13.4651 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.4652 	EXP 	Sound  started
13.4816 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.4816 	EXP 	Sound  started
13.4985 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.4985 	EXP 	Sound  started
13.5142 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.5142 	EXP 	Sound  started
13.5318 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.5318 	EXP 	Sound  started
13.5489 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.5489 	EXP 	Sound  started
13.5653 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.5653 	EXP 	Sound  started
13.5816 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.5816 	EXP 	Sound  started
13.5988 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.5988 	EXP 	Sound  started
13.6324 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.6324 	EXP 	Sound  started
13.6484 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.6484 	EXP 	Sound  started
13.6655 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.6655 	EXP 	Sound  started
13.6826 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.6826 	EXP 	Sound  started
13.6987 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.6987 	EXP 	Sound  started
13.7151 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.7151 	EXP 	Sound  started
13.7320 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.7320 	EXP 	Sound  started
13.7485 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.7485 	EXP 	Sound  started
13.7654 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.7655 	EXP 	Sound  started
13.7819 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.7819 	EXP 	Sound  started
13.7990 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.7991 	EXP 	Sound  started
13.8152 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.8153 	EXP 	Sound  started
13.8323 	DATA 	Keypress: escape
13.8330 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
13.8330 	EXP 	Sound  started
