3.2096 	EXP 	Imported images.csv as conditions, 5 conditions, 9 params
5.0265 	EXP 	New trial (rep=0, index=3): {'soundverb': u'moship', 'color': u'Blue', 'welcometext': u'Hello this is trial two', 'object': u'Stool', 'verb': u'Nextto', 'names': u'hunter', 'soundreceiver': u'doakla', 'type': u'image', 'soundactor': u'barsu'}
5.0372 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
5.0372 	EXP 	Sound  started
5.0417 	EXP 	ImageStim: autoDraw = None
5.0417 	EXP 	Set image_2 image=images/hunterNexttoBlueStool.png
5.0417 	EXP 	ImageStim: autoDraw = None
5.1428 	DATA 	Mouse: Left button up, pos=(187,366)
5.2924 	DATA 	Mouse: Left button down, pos=(187,366)
5.2932 	EXP 	New trial (rep=0, index=4): {'soundverb': u'doakla', 'color': u'Red', 'welcometext': u'Hello this is trial two', 'object': u'Skateboard', 'verb': u'On', 'names': u'mountie', 'soundreceiver': u'barsu', 'type': u'image', 'soundactor': u'kyse'}
5.3026 	EXP 	Set  sound=soundfiles/kyse_barsu_doakla.wav
5.3027 	EXP 	Sound  started
5.3083 	EXP 	ImageStim: autoDraw = None
5.3083 	EXP 	Set image_2 image=images/mountieOnRedSkateboard.png
5.3083 	EXP 	ImageStim: autoDraw = None
5.3922 	DATA 	Mouse: Left button up, pos=(187,366)
5.5093 	DATA 	Mouse: Left button down, pos=(187,366)
5.5108 	EXP 	Imported test.csv as conditions, 3 conditions, 11 params
5.5111 	EXP 	Created sequence: sequential, trialTypes=3, nReps=1, seed=None
5.5120 	EXP 	New trial (rep=0, index=0): {'receivertwo': u'hunter', 'soundverb': u'forp', 'verbtwo': u'rock', 'welcometext': u'My name is alien the alien and I will be showing you some experiments today. Press anywhere to continue', 'actor': u'bandit', 'verb': u'headbutt', 'receiver': u'chef', 'soundreceiver': u'doakla', 'type': u'vide', 'soundactor': u'barsu', 'actortwo': u'bandit'}
5.5419 	EXP 	ImageStim: autoDraw = None
5.5419 	EXP 	Set text text=My name is alien the alien and I will be showing you some experiments today. Press anywhere to continue
5.5419 	EXP 	TextStim: autoDraw = None
5.5419 	EXP 	ImageStim: autoDraw = None
5.8405 	DATA 	Mouse: Left button up, pos=(187,366)
5.8407 	DATA 	Mouse: Left button down, pos=(187,366)
5.8691 	DATA 	Mouse: Left button up, pos=(187,366)
7.2944 	DATA 	Mouse: Left button down, pos=(187,366)
7.3076 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.3076 	EXP 	Sound  started
7.6722 	DATA 	Mouse: Left button up, pos=(187,366)
7.8285 	EXP 	TextStim: autoDraw = None
7.8285 	EXP 	ImageStim: autoDraw = None
7.8285 	EXP 	MovieStim: autoLog = None
7.8285 	EXP 	MovieStim: units = None
7.8285 	EXP 	Set movie movie=videos/bandit_chef_headbutt.avi
7.8285 	EXP 	MovieStim: pos = None
7.8285 	EXP 	MovieStim: depth = None
7.8285 	EXP 	MovieStim: colorSpace = None
7.8285 	EXP 	MovieStim: opacity = None
7.8285 	EXP 	MovieStim: size = None
7.8285 	EXP 	MovieStim: ori = None
7.8285 	EXP 	MovieStim: autoLog = None
7.8285 	EXP 	MovieStim: units = None
7.8285 	EXP 	Set movie movie=videos/bandit_hunter_rock.avi
7.8285 	EXP 	MovieStim: pos = None
7.8285 	EXP 	MovieStim: depth = None
7.8285 	EXP 	MovieStim: colorSpace = None
7.8285 	EXP 	MovieStim: opacity = None
7.8285 	EXP 	MovieStim: size = None
7.8285 	EXP 	MovieStim: ori = None
7.8285 	EXP 	MovieStim: autoDraw = None
7.8285 	EXP 	MovieStim: autoDraw = None
7.8288 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.8288 	EXP 	Sound  started
7.8445 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.8445 	EXP 	Sound  started
7.8615 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.8615 	EXP 	Sound  started
7.8782 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.8783 	EXP 	Sound  started
7.8942 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.8942 	EXP 	Sound  started
7.9117 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.9117 	EXP 	Sound  started
7.9276 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.9276 	EXP 	Sound  started
7.9445 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.9445 	EXP 	Sound  started
7.9609 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.9610 	EXP 	Sound  started
7.9777 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.9777 	EXP 	Sound  started
7.9945 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.9946 	EXP 	Sound  started
8.0116 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.0116 	EXP 	Sound  started
8.0280 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.0280 	EXP 	Sound  started
8.0449 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.0449 	EXP 	Sound  started
8.0614 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.0614 	EXP 	Sound  started
8.0809 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.0809 	EXP 	Sound  started
8.0943 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.0943 	EXP 	Sound  started
8.1125 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.1125 	EXP 	Sound  started
8.1280 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.1280 	EXP 	Sound  started
8.1440 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.1441 	EXP 	Sound  started
8.1616 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.1617 	EXP 	Sound  started
8.1776 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.1776 	EXP 	Sound  started
8.1945 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.1945 	EXP 	Sound  started
8.2114 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.2115 	EXP 	Sound  started
8.2281 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.2281 	EXP 	Sound  started
8.2290 	DATA 	Mouse: Left button down, pos=(163,365)
8.6577 	DATA 	Mouse: Left button up, pos=(163,365)
9.6807 	EXP 	Set  sound=C
9.6842 	EXP 	Set  sound=button.wav
9.6846 	EXP 	Set  sound=bad.wav
9.6847 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
9.6847 	EXP 	Sound  started
9.6863 	EXP 	New trial (rep=0, index=1): {'receivertwo': u'chef', 'soundverb': u'moship', 'verbtwo': u'knockover', 'welcometext': u'My name is alien the alien and I will be showing you some experiments today', 'actor': u'bandit', 'verb': u'knockover', 'receiver': u'hunter', 'soundreceiver': u'doakla', 'type': u'video', 'soundactor': u'barsu', 'actortwo': u'bandit'}
9.6924 	DATA 	Mouse: Left button down, pos=(575,362)
9.6929 	DATA 	Mouse: Left button up, pos=(575,362)
9.6931 	DATA 	Mouse: Left button down, pos=(148,367)
9.6935 	DATA 	Mouse: Left button up, pos=(148,367)
9.6939 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
9.6939 	EXP 	Sound  started
10.2082 	EXP 	MovieStim: autoDraw = None
10.2082 	EXP 	MovieStim: autoDraw = None
10.2082 	EXP 	MovieStim: autoLog = None
10.2082 	EXP 	MovieStim: units = None
10.2082 	EXP 	Set movie movie=videos/bandit_hunter_knockover.avi
10.2082 	EXP 	MovieStim: pos = None
10.2082 	EXP 	MovieStim: depth = None
10.2082 	EXP 	MovieStim: colorSpace = None
10.2082 	EXP 	MovieStim: opacity = None
10.2082 	EXP 	MovieStim: size = None
10.2082 	EXP 	MovieStim: ori = None
10.2082 	EXP 	MovieStim: autoLog = None
10.2082 	EXP 	MovieStim: units = None
10.2082 	EXP 	Set movie movie=videos/bandit_chef_knockover.avi
10.2082 	EXP 	MovieStim: pos = None
10.2082 	EXP 	MovieStim: depth = None
10.2082 	EXP 	MovieStim: colorSpace = None
10.2082 	EXP 	MovieStim: opacity = None
10.2082 	EXP 	MovieStim: size = None
10.2082 	EXP 	MovieStim: ori = None
10.2082 	EXP 	MovieStim: autoDraw = None
10.2082 	EXP 	MovieStim: autoDraw = None
10.2084 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.2085 	EXP 	Sound  started
10.2094 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.2095 	EXP 	Sound  started
10.2104 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.2104 	EXP 	Sound  started
10.2116 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.2116 	EXP 	Sound  started
10.2125 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.2125 	EXP 	Sound  started
10.2135 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.2135 	EXP 	Sound  started
10.2145 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.2145 	EXP 	Sound  started
10.2155 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.2155 	EXP 	Sound  started
10.2165 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.2165 	EXP 	Sound  started
10.2175 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.2175 	EXP 	Sound  started
10.2185 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.2185 	EXP 	Sound  started
10.2196 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.2196 	EXP 	Sound  started
10.2206 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.2206 	EXP 	Sound  started
10.2217 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.2217 	EXP 	Sound  started
10.2226 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.2226 	EXP 	Sound  started
10.2237 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.2237 	EXP 	Sound  started
10.2247 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.2247 	EXP 	Sound  started
10.2258 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.2258 	EXP 	Sound  started
10.2269 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.2269 	EXP 	Sound  started
10.2279 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.2280 	EXP 	Sound  started
10.2290 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.2290 	EXP 	Sound  started
10.2301 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.2301 	EXP 	Sound  started
10.2312 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.2312 	EXP 	Sound  started
10.2322 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.2322 	EXP 	Sound  started
10.2332 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.2332 	EXP 	Sound  started
10.2342 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.2343 	EXP 	Sound  started
10.2353 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.2353 	EXP 	Sound  started
10.2364 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.2365 	EXP 	Sound  started
10.2375 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.2375 	EXP 	Sound  started
10.2386 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.2386 	EXP 	Sound  started
10.2396 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.2397 	EXP 	Sound  started
10.2407 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.2407 	EXP 	Sound  started
10.2417 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.2417 	EXP 	Sound  started
10.2428 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.2428 	EXP 	Sound  started
10.2439 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.2439 	EXP 	Sound  started
10.2465 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.2465 	EXP 	Sound  started
10.2477 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.2477 	EXP 	Sound  started
10.2496 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.2496 	EXP 	Sound  started
10.2507 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.2507 	EXP 	Sound  started
10.2517 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.2518 	EXP 	Sound  started
10.2528 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.2528 	EXP 	Sound  started
10.2540 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.2540 	EXP 	Sound  started
10.2550 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.2551 	EXP 	Sound  started
10.2561 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.2561 	EXP 	Sound  started
10.2571 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.2572 	EXP 	Sound  started
10.2583 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.2583 	EXP 	Sound  started
10.2594 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.2594 	EXP 	Sound  started
10.2604 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.2604 	EXP 	Sound  started
10.2614 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.2614 	EXP 	Sound  started
10.2624 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.2624 	EXP 	Sound  started
10.2635 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.2635 	EXP 	Sound  started
10.2646 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.2646 	EXP 	Sound  started
10.2657 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.2657 	EXP 	Sound  started
10.2669 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.2669 	EXP 	Sound  started
10.2678 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.2678 	EXP 	Sound  started
10.2690 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.2690 	EXP 	Sound  started
10.2701 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.2701 	EXP 	Sound  started
10.2711 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.2711 	EXP 	Sound  started
10.2721 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.2721 	EXP 	Sound  started
10.2735 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.2735 	EXP 	Sound  started
10.2746 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.2746 	EXP 	Sound  started
10.2757 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.2757 	EXP 	Sound  started
10.2767 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.2767 	EXP 	Sound  started
10.2776 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.2777 	EXP 	Sound  started
10.2811 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.2811 	EXP 	Sound  started
10.2821 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.2821 	EXP 	Sound  started
10.2831 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.2831 	EXP 	Sound  started
10.2842 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.2842 	EXP 	Sound  started
10.2853 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.2853 	EXP 	Sound  started
10.2864 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.2864 	EXP 	Sound  started
10.2875 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.2875 	EXP 	Sound  started
10.2886 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.2886 	EXP 	Sound  started
10.2897 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.2897 	EXP 	Sound  started
10.2907 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.2908 	EXP 	Sound  started
10.2918 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.2919 	EXP 	Sound  started
10.2929 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.2929 	EXP 	Sound  started
10.2940 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.2940 	EXP 	Sound  started
10.3005 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.3005 	EXP 	Sound  started
10.3017 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.3017 	EXP 	Sound  started
10.3028 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.3028 	EXP 	Sound  started
10.3096 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.3096 	EXP 	Sound  started
10.3107 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.3108 	EXP 	Sound  started
10.3139 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.3139 	EXP 	Sound  started
10.3149 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.3149 	EXP 	Sound  started
10.3159 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.3159 	EXP 	Sound  started
10.3169 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.3169 	EXP 	Sound  started
10.3180 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.3180 	EXP 	Sound  started
10.3190 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.3190 	EXP 	Sound  started
10.3201 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.3201 	EXP 	Sound  started
10.3211 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.3212 	EXP 	Sound  started
10.3222 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.3222 	EXP 	Sound  started
10.3233 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.3233 	EXP 	Sound  started
10.3243 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.3243 	EXP 	Sound  started
10.3254 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.3254 	EXP 	Sound  started
10.3264 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.3265 	EXP 	Sound  started
10.3275 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.3276 	EXP 	Sound  started
10.3285 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.3285 	EXP 	Sound  started
10.3296 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.3296 	EXP 	Sound  started
10.3307 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.3307 	EXP 	Sound  started
10.3318 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.3318 	EXP 	Sound  started
10.3328 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.3328 	EXP 	Sound  started
10.3339 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.3340 	EXP 	Sound  started
10.3350 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.3350 	EXP 	Sound  started
10.3361 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.3361 	EXP 	Sound  started
10.3372 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.3372 	EXP 	Sound  started
10.3383 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.3383 	EXP 	Sound  started
10.3394 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.3394 	EXP 	Sound  started
10.3405 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.3405 	EXP 	Sound  started
10.3415 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.3416 	EXP 	Sound  started
10.3426 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.3427 	EXP 	Sound  started
10.3437 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.3438 	EXP 	Sound  started
10.3469 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.3469 	EXP 	Sound  started
10.3480 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.3480 	EXP 	Sound  started
10.3491 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.3492 	EXP 	Sound  started
10.3502 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.3503 	EXP 	Sound  started
10.3513 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.3514 	EXP 	Sound  started
10.3524 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.3524 	EXP 	Sound  started
10.3534 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.3534 	EXP 	Sound  started
10.3544 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.3544 	EXP 	Sound  started
10.3554 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.3554 	EXP 	Sound  started
10.3563 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.3563 	EXP 	Sound  started
10.3574 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.3574 	EXP 	Sound  started
10.3585 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.3585 	EXP 	Sound  started
10.3596 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.3596 	EXP 	Sound  started
10.3607 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.3607 	EXP 	Sound  started
10.3619 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.3619 	EXP 	Sound  started
10.3630 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.3631 	EXP 	Sound  started
10.3641 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.3641 	EXP 	Sound  started
10.3652 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.3652 	EXP 	Sound  started
10.3662 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.3662 	EXP 	Sound  started
10.3672 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.3672 	EXP 	Sound  started
10.3684 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.3684 	EXP 	Sound  started
10.3694 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.3694 	EXP 	Sound  started
10.3705 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.3705 	EXP 	Sound  started
10.3716 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.3717 	EXP 	Sound  started
10.3728 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.3728 	EXP 	Sound  started
10.3738 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.3738 	EXP 	Sound  started
10.3749 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.3749 	EXP 	Sound  started
10.3760 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.3760 	EXP 	Sound  started
10.3772 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.3772 	EXP 	Sound  started
10.3782 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.3782 	EXP 	Sound  started
10.3792 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.3792 	EXP 	Sound  started
10.3802 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.3802 	EXP 	Sound  started
10.3813 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.3813 	EXP 	Sound  started
10.3823 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.3823 	EXP 	Sound  started
10.3833 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.3833 	EXP 	Sound  started
10.3844 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
10.3844 	EXP 	Sound  started
10.3854 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
