1.7385 	WARNING 	User requested fullscreen with size [2560 1700], but screen is actually [2560, 1440]. Using actual size
3.6195 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
3.6195 	EXP 	Sound  started
3.6337 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
3.6338 	EXP 	Sound  started
3.6508 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
3.6508 	EXP 	Sound  started
3.6676 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
3.6677 	EXP 	Sound  started
3.6847 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
3.6847 	EXP 	Sound  started
3.7005 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
3.7006 	EXP 	Sound  started
3.7176 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
3.7177 	EXP 	Sound  started
3.7341 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
3.7341 	EXP 	Sound  started
3.7510 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
3.7510 	EXP 	Sound  started
3.7676 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
3.7676 	EXP 	Sound  started
3.7840 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
3.7840 	EXP 	Sound  started
3.8006 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
3.8006 	EXP 	Sound  started
3.8175 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
3.8175 	EXP 	Sound  started
3.8340 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
3.8340 	EXP 	Sound  started
3.8504 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
3.8504 	EXP 	Sound  started
3.8674 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
3.8674 	EXP 	Sound  started
3.8842 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
3.8842 	EXP 	Sound  started
3.9006 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
3.9006 	EXP 	Sound  started
3.9175 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
3.9175 	EXP 	Sound  started
3.9342 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
3.9342 	EXP 	Sound  started
3.9512 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
3.9512 	EXP 	Sound  started
3.9679 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
3.9679 	EXP 	Sound  started
3.9847 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
3.9847 	EXP 	Sound  started
4.0011 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.0012 	EXP 	Sound  started
4.0178 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.0178 	EXP 	Sound  started
4.0343 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.0343 	EXP 	Sound  started
4.0511 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.0511 	EXP 	Sound  started
4.0677 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.0677 	EXP 	Sound  started
4.0843 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.0844 	EXP 	Sound  started
4.1008 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.1008 	EXP 	Sound  started
4.1180 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.1180 	EXP 	Sound  started
4.1345 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.1345 	EXP 	Sound  started
4.1511 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.1511 	EXP 	Sound  started
4.1675 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.1675 	EXP 	Sound  started
4.1852 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.1852 	EXP 	Sound  started
4.2007 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.2007 	EXP 	Sound  started
4.2179 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.2179 	EXP 	Sound  started
4.2340 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.2340 	EXP 	Sound  started
4.2513 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.2513 	EXP 	Sound  started
4.2678 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.2678 	EXP 	Sound  started
4.2848 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.2849 	EXP 	Sound  started
4.3013 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.3013 	EXP 	Sound  started
4.3180 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.3181 	EXP 	Sound  started
4.3346 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.3346 	EXP 	Sound  started
4.3508 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.3508 	EXP 	Sound  started
4.3673 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.3673 	EXP 	Sound  started
4.3848 	DATA 	Mouse: Left button down, pos=(715,895)
4.9877 	DATA 	Mouse: Left button up, pos=(715,895)
6.5580 	EXP 	Set  sound=C
6.5825 	EXP 	Set  sound=button.wav
6.5959 	EXP 	Set  sound=bad.wav
6.5961 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.5961 	EXP 	Sound  started
6.5974 	EXP 	New trial (rep=0, index=1): {'receivertwo': u'chef', 'soundverb': u'moship', 'verbtwo': u'knockover', 'welcometext': u'My name is alien the alien and I will be showing you some experiments today', 'actor': u'bandit', 'verb': u'knockover', 'receiver': u'hunter', 'soundreceiver': u'doakla', 'correct': 2, 'soundactor': u'barsu', 'actortwo': u'bandit'}
6.6377 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
6.6377 	EXP 	Sound  started
7.1714 	EXP 	Set movie finished
7.1714 	EXP 	Set movie finished
7.1714 	EXP 	Set movie paused
7.1714 	EXP 	Set movie paused
7.1714 	EXP 	MovieStim: autoDraw = None
7.1714 	EXP 	MovieStim: autoDraw = None
7.1714 	EXP 	MovieStim: autoLog = None
7.1714 	EXP 	MovieStim: units = None
7.1714 	EXP 	Set movie movie=videos/bandit_hunter_knockover.avi
7.1714 	EXP 	MovieStim: pos = None
7.1714 	EXP 	MovieStim: depth = None
7.1714 	EXP 	MovieStim: colorSpace = None
7.1714 	EXP 	MovieStim: opacity = None
7.1714 	EXP 	MovieStim: size = None
7.1714 	EXP 	MovieStim: ori = None
7.1714 	EXP 	MovieStim: autoLog = None
7.1714 	EXP 	MovieStim: units = None
7.1714 	EXP 	Set movie movie=videos/bandit_chef_knockover.avi
7.1714 	EXP 	MovieStim: pos = None
7.1714 	EXP 	MovieStim: depth = None
7.1714 	EXP 	MovieStim: colorSpace = None
7.1714 	EXP 	MovieStim: opacity = None
7.1714 	EXP 	MovieStim: size = None
7.1714 	EXP 	MovieStim: ori = None
7.1714 	EXP 	MovieStim: autoDraw = None
7.1714 	EXP 	MovieStim: autoDraw = None
7.1717 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.1717 	EXP 	Sound  started
7.1889 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.1889 	EXP 	Sound  started
7.2050 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.2050 	EXP 	Sound  started
7.2222 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.2222 	EXP 	Sound  started
7.2382 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.2382 	EXP 	Sound  started
7.2548 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.2549 	EXP 	Sound  started
7.2716 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.2717 	EXP 	Sound  started
7.2882 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.2882 	EXP 	Sound  started
7.3050 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.3050 	EXP 	Sound  started
7.3220 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.3220 	EXP 	Sound  started
7.3383 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.3383 	EXP 	Sound  started
7.3551 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.3551 	EXP 	Sound  started
7.3717 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.3717 	EXP 	Sound  started
7.3889 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.3889 	EXP 	Sound  started
7.4051 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.4051 	EXP 	Sound  started
7.4221 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.4221 	EXP 	Sound  started
7.4385 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.4385 	EXP 	Sound  started
7.4550 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.4550 	EXP 	Sound  started
7.4718 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.4718 	EXP 	Sound  started
7.4889 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.4889 	EXP 	Sound  started
7.5052 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.5052 	EXP 	Sound  started
7.5218 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.5218 	EXP 	Sound  started
7.5388 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.5388 	EXP 	Sound  started
7.5558 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.5558 	EXP 	Sound  started
7.5886 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.5886 	EXP 	Sound  started
7.6056 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.6056 	EXP 	Sound  started
7.6223 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.6223 	EXP 	Sound  started
7.6387 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.6387 	EXP 	Sound  started
7.6553 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.6553 	EXP 	Sound  started
7.6721 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.6721 	EXP 	Sound  started
7.6891 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.6891 	EXP 	Sound  started
7.7054 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.7054 	EXP 	Sound  started
7.7220 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.7220 	EXP 	Sound  started
7.7394 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.7394 	EXP 	Sound  started
7.7721 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.7721 	EXP 	Sound  started
7.7887 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.7887 	EXP 	Sound  started
7.8058 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.8058 	EXP 	Sound  started
7.8224 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.8224 	EXP 	Sound  started
7.8388 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.8388 	EXP 	Sound  started
7.8560 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.8561 	EXP 	Sound  started
7.8721 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.8721 	EXP 	Sound  started
7.8886 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.8887 	EXP 	Sound  started
7.9055 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.9055 	EXP 	Sound  started
7.9221 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.9221 	EXP 	Sound  started
7.9393 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.9393 	EXP 	Sound  started
7.9561 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.9561 	EXP 	Sound  started
7.9723 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.9723 	EXP 	Sound  started
7.9888 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
7.9889 	EXP 	Sound  started
8.0061 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.0061 	EXP 	Sound  started
8.0229 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.0229 	EXP 	Sound  started
8.0390 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.0390 	EXP 	Sound  started
8.0562 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.0562 	EXP 	Sound  started
8.0723 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.0723 	EXP 	Sound  started
8.0895 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.0896 	EXP 	Sound  started
8.1059 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.1059 	EXP 	Sound  started
8.1222 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.1223 	EXP 	Sound  started
8.1393 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.1393 	EXP 	Sound  started
8.1563 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.1563 	EXP 	Sound  started
8.1725 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.1725 	EXP 	Sound  started
8.1892 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.1892 	EXP 	Sound  started
8.2057 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.2057 	EXP 	Sound  started
8.2222 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.2222 	EXP 	Sound  started
8.2393 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.2393 	EXP 	Sound  started
8.2559 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.2560 	EXP 	Sound  started
8.2724 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.2724 	EXP 	Sound  started
8.2889 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.2890 	EXP 	Sound  started
8.3060 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.3060 	EXP 	Sound  started
8.3224 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.3225 	EXP 	Sound  started
8.3395 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.3396 	EXP 	Sound  started
8.3558 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.3558 	EXP 	Sound  started
8.3723 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.3724 	EXP 	Sound  started
8.3893 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.3893 	EXP 	Sound  started
8.4062 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.4062 	EXP 	Sound  started
8.4226 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.4227 	EXP 	Sound  started
8.4398 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.4398 	EXP 	Sound  started
8.4566 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.4566 	EXP 	Sound  started
8.4732 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.4732 	EXP 	Sound  started
8.4894 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.4895 	EXP 	Sound  started
8.5067 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.5067 	EXP 	Sound  started
8.5230 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.5230 	EXP 	Sound  started
8.5398 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.5398 	EXP 	Sound  started
8.5562 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.5562 	EXP 	Sound  started
8.5728 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.5728 	EXP 	Sound  started
8.5895 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.5895 	EXP 	Sound  started
8.6062 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.6062 	EXP 	Sound  started
8.6226 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.6226 	EXP 	Sound  started
8.6393 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.6393 	EXP 	Sound  started
8.6562 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.6562 	EXP 	Sound  started
8.6729 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.6729 	EXP 	Sound  started
8.6894 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.6894 	EXP 	Sound  started
8.7062 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.7062 	EXP 	Sound  started
8.7231 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.7231 	EXP 	Sound  started
8.7396 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.7396 	EXP 	Sound  started
8.7562 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.7563 	EXP 	Sound  started
8.7733 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.7733 	EXP 	Sound  started
8.7896 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.7896 	EXP 	Sound  started
8.8067 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.8067 	EXP 	Sound  started
8.8229 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.8229 	EXP 	Sound  started
8.8400 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.8401 	EXP 	Sound  started
8.8562 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.8562 	EXP 	Sound  started
8.8734 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.8735 	EXP 	Sound  started
8.8896 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.8896 	EXP 	Sound  started
8.9069 	DATA 	Keypress: escape
8.9075 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
8.9075 	EXP 	Sound  started
