1.9946 	WARNING 	User requested fullscreen with size [2560 1700], but screen is actually [2560, 1440]. Using actual size
3.9495 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
3.9495 	EXP 	Sound  started
3.9665 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
3.9665 	EXP 	Sound  started
3.9833 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
3.9833 	EXP 	Sound  started
3.9994 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
3.9994 	EXP 	Sound  started
4.0165 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.0166 	EXP 	Sound  started
4.0327 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.0327 	EXP 	Sound  started
4.0496 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.0496 	EXP 	Sound  started
4.0667 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.0667 	EXP 	Sound  started
4.0830 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.0830 	EXP 	Sound  started
4.1000 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.1000 	EXP 	Sound  started
4.1167 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.1167 	EXP 	Sound  started
4.1326 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.1326 	EXP 	Sound  started
4.1492 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.1492 	EXP 	Sound  started
4.1661 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.1661 	EXP 	Sound  started
4.1827 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.1827 	EXP 	Sound  started
4.1993 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.1993 	EXP 	Sound  started
4.2162 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.2162 	EXP 	Sound  started
4.2326 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.2326 	EXP 	Sound  started
4.2493 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.2493 	EXP 	Sound  started
4.2660 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.2660 	EXP 	Sound  started
4.2828 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.2829 	EXP 	Sound  started
4.2995 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.2995 	EXP 	Sound  started
4.3163 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.3163 	EXP 	Sound  started
4.3327 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.3327 	EXP 	Sound  started
4.3496 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.3496 	EXP 	Sound  started
4.3670 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.3670 	EXP 	Sound  started
4.3827 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.3827 	EXP 	Sound  started
4.4001 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.4001 	EXP 	Sound  started
4.4170 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.4170 	EXP 	Sound  started
4.4333 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.4334 	EXP 	Sound  started
4.4502 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.4502 	EXP 	Sound  started
4.4666 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.4666 	EXP 	Sound  started
4.4831 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.4831 	EXP 	Sound  started
4.4995 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.4995 	EXP 	Sound  started
4.5163 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.5163 	EXP 	Sound  started
4.5339 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.5339 	EXP 	Sound  started
4.5502 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.5502 	EXP 	Sound  started
4.5669 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.5669 	EXP 	Sound  started
4.5838 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.5838 	EXP 	Sound  started
4.5997 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.5997 	EXP 	Sound  started
4.6164 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.6164 	EXP 	Sound  started
4.6338 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.6338 	EXP 	Sound  started
4.6497 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.6497 	EXP 	Sound  started
4.6665 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.6665 	EXP 	Sound  started
4.6839 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.6839 	EXP 	Sound  started
4.6995 	EXP 	Set movie finished
4.6998 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.6998 	EXP 	Sound  started
4.7163 	EXP 	Set movie paused
4.7166 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.7166 	EXP 	Sound  started
4.7335 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.7335 	EXP 	Sound  started
4.7499 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.7499 	EXP 	Sound  started
4.7668 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.7668 	EXP 	Sound  started
4.7837 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.7837 	EXP 	Sound  started
4.8006 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.8006 	EXP 	Sound  started
4.8169 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.8169 	EXP 	Sound  started
4.8336 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.8337 	EXP 	Sound  started
4.8505 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.8505 	EXP 	Sound  started
4.8674 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.8674 	EXP 	Sound  started
4.8837 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.8837 	EXP 	Sound  started
4.9003 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.9004 	EXP 	Sound  started
4.9171 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.9171 	EXP 	Sound  started
4.9340 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.9340 	EXP 	Sound  started
4.9498 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.9498 	EXP 	Sound  started
4.9667 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.9667 	EXP 	Sound  started
4.9834 	EXP 	Set movie finished
4.9837 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
4.9837 	EXP 	Sound  started
5.0003 	EXP 	Set movie paused
5.0006 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.0006 	EXP 	Sound  started
5.0167 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.0167 	EXP 	Sound  started
5.0334 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.0334 	EXP 	Sound  started
5.0502 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.0502 	EXP 	Sound  started
5.0674 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.0674 	EXP 	Sound  started
5.0843 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.0843 	EXP 	Sound  started
5.1001 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.1001 	EXP 	Sound  started
5.1168 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.1168 	EXP 	Sound  started
5.1337 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.1337 	EXP 	Sound  started
5.1505 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.1505 	EXP 	Sound  started
5.1674 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.1674 	EXP 	Sound  started
5.1842 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.1842 	EXP 	Sound  started
5.2001 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.2001 	EXP 	Sound  started
5.2168 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.2169 	EXP 	Sound  started
5.2337 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.2337 	EXP 	Sound  started
5.2505 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.2505 	EXP 	Sound  started
5.2673 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.2673 	EXP 	Sound  started
5.2834 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.2835 	EXP 	Sound  started
5.3004 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.3004 	EXP 	Sound  started
5.3173 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.3173 	EXP 	Sound  started
5.3345 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.3345 	EXP 	Sound  started
5.3504 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.3504 	EXP 	Sound  started
5.3673 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.3673 	EXP 	Sound  started
5.3841 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.3841 	EXP 	Sound  started
5.4009 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.4010 	EXP 	Sound  started
5.4177 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.4178 	EXP 	Sound  started
5.4336 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.4336 	EXP 	Sound  started
5.4503 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.4503 	EXP 	Sound  started
5.4672 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.4672 	EXP 	Sound  started
5.4837 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.4837 	EXP 	Sound  started
5.5005 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.5006 	EXP 	Sound  started
5.5175 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.5175 	EXP 	Sound  started
5.5337 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.5337 	EXP 	Sound  started
5.5505 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.5505 	EXP 	Sound  started
5.5673 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.5673 	EXP 	Sound  started
5.5840 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.5840 	EXP 	Sound  started
5.6012 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.6012 	EXP 	Sound  started
5.6180 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.6181 	EXP 	Sound  started
5.6355 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.6355 	EXP 	Sound  started
5.6529 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.6529 	EXP 	Sound  started
5.6695 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.6695 	EXP 	Sound  started
5.6856 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.6856 	EXP 	Sound  started
5.7028 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.7028 	EXP 	Sound  started
5.7189 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.7189 	EXP 	Sound  started
5.7361 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.7362 	EXP 	Sound  started
5.7523 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.7523 	EXP 	Sound  started
5.7695 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.7695 	EXP 	Sound  started
5.7857 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.7857 	EXP 	Sound  started
5.8028 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.8028 	EXP 	Sound  started
5.8190 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.8190 	EXP 	Sound  started
5.8357 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.8357 	EXP 	Sound  started
5.8524 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.8524 	EXP 	Sound  started
5.8698 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.8698 	EXP 	Sound  started
5.8860 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.8860 	EXP 	Sound  started
5.9023 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.9024 	EXP 	Sound  started
5.9194 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.9194 	EXP 	Sound  started
5.9358 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.9358 	EXP 	Sound  started
5.9528 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.9528 	EXP 	Sound  started
5.9692 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.9692 	EXP 	Sound  started
5.9863 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.9863 	EXP 	Sound  started
6.0027 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.0027 	EXP 	Sound  started
6.0191 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.0191 	EXP 	Sound  started
6.0363 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.0363 	EXP 	Sound  started
6.0532 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.0532 	EXP 	Sound  started
6.0694 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.0694 	EXP 	Sound  started
6.0866 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.0866 	EXP 	Sound  started
6.1028 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.1028 	EXP 	Sound  started
6.1193 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.1193 	EXP 	Sound  started
6.1358 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.1358 	EXP 	Sound  started
6.1529 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.1529 	EXP 	Sound  started
6.1693 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.1693 	EXP 	Sound  started
6.1864 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.1865 	EXP 	Sound  started
6.2028 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.2028 	EXP 	Sound  started
6.2194 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.2194 	EXP 	Sound  started
6.2365 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.2365 	EXP 	Sound  started
6.2528 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.2528 	EXP 	Sound  started
6.2702 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.2702 	EXP 	Sound  started
6.2865 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.2865 	EXP 	Sound  started
6.3031 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.3031 	EXP 	Sound  started
6.3199 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.3199 	EXP 	Sound  started
6.3363 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.3363 	EXP 	Sound  started
6.3527 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.3527 	EXP 	Sound  started
6.3705 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.3705 	EXP 	Sound  started
6.3867 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.3867 	EXP 	Sound  started
6.4035 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.4035 	EXP 	Sound  started
6.4198 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.4198 	EXP 	Sound  started
6.4368 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.4368 	EXP 	Sound  started
6.4533 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.4533 	EXP 	Sound  started
6.4700 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.4700 	EXP 	Sound  started
6.4867 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.4867 	EXP 	Sound  started
6.5028 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.5029 	EXP 	Sound  started
6.5201 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.5201 	EXP 	Sound  started
6.5363 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.5363 	EXP 	Sound  started
6.5530 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.5530 	EXP 	Sound  started
6.5701 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.5701 	EXP 	Sound  started
6.5862 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.5862 	EXP 	Sound  started
6.6038 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.6038 	EXP 	Sound  started
6.6200 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.6200 	EXP 	Sound  started
6.6364 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.6364 	EXP 	Sound  started
6.6535 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.6536 	EXP 	Sound  started
6.6697 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.6697 	EXP 	Sound  started
6.6869 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.6870 	EXP 	Sound  started
6.7031 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.7031 	EXP 	Sound  started
6.7200 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.7200 	EXP 	Sound  started
6.7364 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.7364 	EXP 	Sound  started
6.7535 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.7535 	EXP 	Sound  started
6.7698 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.7699 	EXP 	Sound  started
6.7870 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.7870 	EXP 	Sound  started
6.8032 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.8032 	EXP 	Sound  started
6.8203 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.8203 	EXP 	Sound  started
6.8366 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.8366 	EXP 	Sound  started
6.8538 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.8538 	EXP 	Sound  started
6.8699 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.8700 	EXP 	Sound  started
6.8867 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.8868 	EXP 	Sound  started
6.9031 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.9031 	EXP 	Sound  started
6.9205 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.9206 	EXP 	Sound  started
6.9365 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.9365 	EXP 	Sound  started
6.9540 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.9540 	EXP 	Sound  started
6.9705 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.9705 	EXP 	Sound  started
6.9868 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.9868 	EXP 	Sound  started
7.0038 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.0038 	EXP 	Sound  started
7.0202 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.0202 	EXP 	Sound  started
7.0369 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.0369 	EXP 	Sound  started
7.0541 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.0541 	EXP 	Sound  started
7.0706 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.0706 	EXP 	Sound  started
7.0869 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.0869 	EXP 	Sound  started
7.1038 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.1038 	EXP 	Sound  started
7.1202 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.1202 	EXP 	Sound  started
7.1377 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.1377 	EXP 	Sound  started
7.1539 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.1539 	EXP 	Sound  started
7.1705 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.1705 	EXP 	Sound  started
7.1874 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.1874 	EXP 	Sound  started
7.2041 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.2041 	EXP 	Sound  started
7.2211 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.2211 	EXP 	Sound  started
7.2379 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.2379 	EXP 	Sound  started
7.2542 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.2542 	EXP 	Sound  started
7.2707 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.2707 	EXP 	Sound  started
7.2877 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.2877 	EXP 	Sound  started
7.3038 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.3038 	EXP 	Sound  started
7.3209 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.3209 	EXP 	Sound  started
7.3372 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.3372 	EXP 	Sound  started
7.3539 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.3540 	EXP 	Sound  started
7.3707 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.3708 	EXP 	Sound  started
7.3869 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.3870 	EXP 	Sound  started
7.4036 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.4036 	EXP 	Sound  started
7.4206 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.4206 	EXP 	Sound  started
7.4370 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.4370 	EXP 	Sound  started
7.4541 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.4541 	EXP 	Sound  started
7.4704 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.4704 	EXP 	Sound  started
7.4873 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.4873 	EXP 	Sound  started
7.5037 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.5037 	EXP 	Sound  started
7.5204 	DATA 	Mouse: Left button down, pos=(1531,773)
8.3441 	DATA 	Mouse: Left button up, pos=(1531,773)
