2.1737 	WARNING 	User requested fullscreen with size [2560 1700], but screen is actually [2560, 1440]. Using actual size
5.4516 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.4516 	EXP 	Sound  started
5.4691 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.4692 	EXP 	Sound  started
5.4858 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.4858 	EXP 	Sound  started
5.5022 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.5023 	EXP 	Sound  started
5.5181 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.5181 	EXP 	Sound  started
5.5356 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.5357 	EXP 	Sound  started
5.5523 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.5523 	EXP 	Sound  started
5.5689 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.5689 	EXP 	Sound  started
5.5859 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.5859 	EXP 	Sound  started
5.6025 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.6026 	EXP 	Sound  started
5.6190 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.6190 	EXP 	Sound  started
5.6358 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.6358 	EXP 	Sound  started
5.6515 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.6516 	EXP 	Sound  started
5.6691 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.6691 	EXP 	Sound  started
5.6850 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.6851 	EXP 	Sound  started
5.7030 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.7030 	EXP 	Sound  started
5.7185 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.7186 	EXP 	Sound  started
5.7351 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.7352 	EXP 	Sound  started
5.7522 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.7522 	EXP 	Sound  started
5.7687 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.7688 	EXP 	Sound  started
5.7850 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.7850 	EXP 	Sound  started
5.8025 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.8025 	EXP 	Sound  started
5.8185 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.8186 	EXP 	Sound  started
5.8361 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.8361 	EXP 	Sound  started
5.8523 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.8523 	EXP 	Sound  started
5.8688 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.8688 	EXP 	Sound  started
5.8855 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.8855 	EXP 	Sound  started
5.9020 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.9020 	EXP 	Sound  started
5.9185 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.9185 	EXP 	Sound  started
5.9361 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.9361 	EXP 	Sound  started
5.9526 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.9526 	EXP 	Sound  started
5.9687 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.9687 	EXP 	Sound  started
5.9850 	EXP 	Set movie finished
5.9853 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
5.9853 	EXP 	Sound  started
6.0022 	EXP 	Set movie paused
6.0024 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.0025 	EXP 	Sound  started
6.0189 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.0189 	EXP 	Sound  started
6.0354 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.0355 	EXP 	Sound  started
6.0526 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.0526 	EXP 	Sound  started
6.0691 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.0691 	EXP 	Sound  started
6.0858 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.0858 	EXP 	Sound  started
6.1027 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.1027 	EXP 	Sound  started
6.1199 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.1199 	EXP 	Sound  started
6.1358 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.1358 	EXP 	Sound  started
6.1526 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.1526 	EXP 	Sound  started
6.1695 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.1695 	EXP 	Sound  started
6.1858 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.1859 	EXP 	Sound  started
6.2027 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.2027 	EXP 	Sound  started
6.2199 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.2199 	EXP 	Sound  started
6.2360 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.2360 	EXP 	Sound  started
6.2528 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.2528 	EXP 	Sound  started
6.2694 	EXP 	Set movie finished
6.2697 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.2697 	EXP 	Sound  started
6.2863 	EXP 	Set movie paused
6.2865 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.2866 	EXP 	Sound  started
6.3024 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.3024 	EXP 	Sound  started
6.3192 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.3192 	EXP 	Sound  started
6.3362 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.3362 	EXP 	Sound  started
6.3530 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.3530 	EXP 	Sound  started
6.3696 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.3696 	EXP 	Sound  started
6.3867 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.3867 	EXP 	Sound  started
6.4027 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.4027 	EXP 	Sound  started
6.4194 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.4195 	EXP 	Sound  started
6.4363 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.4363 	EXP 	Sound  started
6.4531 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.4531 	EXP 	Sound  started
6.4700 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.4700 	EXP 	Sound  started
6.4867 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.4868 	EXP 	Sound  started
6.5030 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.5030 	EXP 	Sound  started
6.5198 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.5198 	EXP 	Sound  started
6.5367 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.5367 	EXP 	Sound  started
6.5536 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.5536 	EXP 	Sound  started
6.5695 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.5695 	EXP 	Sound  started
6.5864 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.5864 	EXP 	Sound  started
6.6033 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.6033 	EXP 	Sound  started
6.6201 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.6201 	EXP 	Sound  started
6.6369 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.6369 	EXP 	Sound  started
6.6528 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.6528 	EXP 	Sound  started
6.6697 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.6697 	EXP 	Sound  started
6.6860 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.6860 	EXP 	Sound  started
6.7028 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.7028 	EXP 	Sound  started
6.7198 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.7198 	EXP 	Sound  started
6.7367 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.7367 	EXP 	Sound  started
6.7535 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.7535 	EXP 	Sound  started
6.7703 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.7703 	EXP 	Sound  started
6.7868 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.7868 	EXP 	Sound  started
6.8033 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.8033 	EXP 	Sound  started
6.8202 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.8202 	EXP 	Sound  started
6.8370 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.8370 	EXP 	Sound  started
6.8538 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.8538 	EXP 	Sound  started
6.8698 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.8698 	EXP 	Sound  started
6.8869 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.8869 	EXP 	Sound  started
6.9036 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.9036 	EXP 	Sound  started
6.9197 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.9197 	EXP 	Sound  started
6.9366 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.9366 	EXP 	Sound  started
6.9534 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.9534 	EXP 	Sound  started
6.9701 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.9701 	EXP 	Sound  started
6.9869 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
6.9869 	EXP 	Sound  started
7.0038 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.0038 	EXP 	Sound  started
7.0203 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.0203 	EXP 	Sound  started
7.0371 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.0371 	EXP 	Sound  started
7.0539 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.0539 	EXP 	Sound  started
7.0699 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.0699 	EXP 	Sound  started
7.0868 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.0868 	EXP 	Sound  started
7.1050 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.1050 	EXP 	Sound  started
7.1213 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.1214 	EXP 	Sound  started
7.1386 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.1386 	EXP 	Sound  started
7.1549 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.1549 	EXP 	Sound  started
7.1721 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.1721 	EXP 	Sound  started
7.1881 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.1881 	EXP 	Sound  started
7.2053 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.2053 	EXP 	Sound  started
7.2221 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.2221 	EXP 	Sound  started
7.2382 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.2382 	EXP 	Sound  started
7.2555 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.2555 	EXP 	Sound  started
7.2717 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.2717 	EXP 	Sound  started
7.2889 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.2889 	EXP 	Sound  started
7.3055 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.3056 	EXP 	Sound  started
7.3216 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.3216 	EXP 	Sound  started
7.3389 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.3389 	EXP 	Sound  started
7.3552 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.3552 	EXP 	Sound  started
7.3716 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.3716 	EXP 	Sound  started
7.3886 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.3886 	EXP 	Sound  started
7.4050 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.4050 	EXP 	Sound  started
7.4222 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.4222 	EXP 	Sound  started
7.4385 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.4385 	EXP 	Sound  started
7.4551 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.4551 	EXP 	Sound  started
7.4724 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.4724 	EXP 	Sound  started
7.4886 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.4886 	EXP 	Sound  started
7.5050 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.5050 	EXP 	Sound  started
7.5217 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.5217 	EXP 	Sound  started
7.5389 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.5389 	EXP 	Sound  started
7.5551 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.5551 	EXP 	Sound  started
7.5717 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.5717 	EXP 	Sound  started
7.5889 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.5889 	EXP 	Sound  started
7.6051 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.6052 	EXP 	Sound  started
7.6218 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.6218 	EXP 	Sound  started
7.6390 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.6390 	EXP 	Sound  started
7.6551 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.6552 	EXP 	Sound  started
7.6724 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.6725 	EXP 	Sound  started
7.6887 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.6887 	EXP 	Sound  started
7.7055 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.7055 	EXP 	Sound  started
7.7218 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.7218 	EXP 	Sound  started
7.7391 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.7391 	EXP 	Sound  started
7.7553 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.7553 	EXP 	Sound  started
7.7725 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.7725 	EXP 	Sound  started
7.7887 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.7887 	EXP 	Sound  started
7.8058 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.8058 	EXP 	Sound  started
7.8218 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.8218 	EXP 	Sound  started
7.8385 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.8385 	EXP 	Sound  started
7.8557 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.8557 	EXP 	Sound  started
7.8722 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.8723 	EXP 	Sound  started
7.8887 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.8887 	EXP 	Sound  started
7.9058 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.9058 	EXP 	Sound  started
7.9229 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.9229 	EXP 	Sound  started
7.9391 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.9391 	EXP 	Sound  started
7.9555 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.9555 	EXP 	Sound  started
7.9727 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.9727 	EXP 	Sound  started
7.9889 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
7.9889 	EXP 	Sound  started
8.0059 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.0060 	EXP 	Sound  started
8.0229 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.0229 	EXP 	Sound  started
8.0388 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.0389 	EXP 	Sound  started
8.0561 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.0561 	EXP 	Sound  started
8.0722 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.0722 	EXP 	Sound  started
8.0894 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.0894 	EXP 	Sound  started
8.1054 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.1055 	EXP 	Sound  started
8.1229 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.1229 	EXP 	Sound  started
8.1391 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.1391 	EXP 	Sound  started
8.1555 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.1556 	EXP 	Sound  started
8.1728 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.1728 	EXP 	Sound  started
8.1889 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.1890 	EXP 	Sound  started
8.2061 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
8.2061 	EXP 	Sound  started
8.2226 	DATA 	Mouse: Left button down, pos=(1191,915)
8.9282 	DATA 	Mouse: Left button up, pos=(1193,916)
10.3664 	EXP 	Set  sound=C
10.3932 	EXP 	Set  sound=button.wav
10.4041 	EXP 	Set  sound=bad.wav
10.4043 	EXP 	Set  sound=soundfiles/barsu_doakla_forp.wav
10.4043 	EXP 	Sound  started
10.4056 	EXP 	New trial (rep=0, index=1): {'receivertwo': u'chef', 'soundverb': u'moship', 'verbtwo': u'knockover', 'welcometext': u'hello welcome to the lab. You will be watching videos that will teach us something"', 'actor': u'bandit', 'verb': u'knockover', 'receiver': u'hunter', 'soundreceiver': u'doakla', 'correct': 2, 'soundactor': u'barsu', 'actortwo': u'bandit'}
10.4064 	DATA 	Mouse: Left button down, pos=(968,878)
10.4066 	DATA 	Mouse: Left button up, pos=(968,878)
10.4236 	EXP 	MovieStim: autoDraw = None
10.4236 	EXP 	MovieStim: autoDraw = None
10.4236 	EXP 	TextStim: autoDraw = None
10.4236 	EXP 	ImageStim: autoDraw = None
11.0748 	DATA 	Mouse: Left button down, pos=(968,878)
11.1758 	DATA 	Mouse: Left button up, pos=(968,878)
11.4463 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
11.4463 	EXP 	Sound  started
11.9751 	EXP 	TextStim: autoDraw = None
11.9751 	EXP 	ImageStim: autoDraw = None
11.9751 	EXP 	MovieStim: autoLog = None
11.9751 	EXP 	MovieStim: units = None
11.9751 	EXP 	Set movie movie=videos/bandit_hunter_knockover.avi
11.9751 	EXP 	MovieStim: pos = None
11.9751 	EXP 	MovieStim: depth = None
11.9751 	EXP 	MovieStim: colorSpace = None
11.9751 	EXP 	MovieStim: opacity = None
11.9751 	EXP 	MovieStim: size = None
11.9751 	EXP 	MovieStim: ori = None
11.9751 	EXP 	MovieStim: autoLog = None
11.9751 	EXP 	MovieStim: units = None
11.9751 	EXP 	Set movie movie=videos/bandit_chef_knockover.avi
11.9751 	EXP 	MovieStim: pos = None
11.9751 	EXP 	MovieStim: depth = None
11.9751 	EXP 	MovieStim: colorSpace = None
11.9751 	EXP 	MovieStim: opacity = None
11.9751 	EXP 	MovieStim: size = None
11.9751 	EXP 	MovieStim: ori = None
11.9751 	EXP 	MovieStim: autoDraw = None
11.9751 	EXP 	MovieStim: autoDraw = None
11.9754 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
11.9754 	EXP 	Sound  started
11.9924 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
11.9924 	EXP 	Sound  started
12.0086 	EXP 	Set  sound=soundfiles/barsu_doakla_moship.wav
